MTR_NUM,DATE,TIME,MONTH,WEEKDAY,Peak_kW,PEAK_kWH,kWh,kW
EL12780340,12/9/18,11:45:00 AM,12,7,Off peak,Off Peak,9.27,37.08
EL12780340,12/9/18,11:30:00 AM,12,7,Off peak,Off Peak,9.27,37.08
EL12780340,12/9/18,11:00:00 AM,12,7,Off peak,Off Peak,9.27,37.08
EL12780340,12/9/18,8:00:00 AM,12,7,Off peak,Off Peak,9.27,37.08
EL12780340,12/9/18,1:15:00 PM,12,7,Off Peak,Off Peak,9.225,36.9
EL12780340,12/9/18,6:45:00 PM,12,7,Off Peak,Off Peak,9.18,36.72
EL12780340,12/9/18,1:00:00 PM,12,7,Off Peak,Off Peak,9.18,36.72
EL12780340,12/9/18,2:15:00 PM,12,7,Off Peak,Off Peak,9.135,36.54
EL12780340,12/9/18,12:15:00 PM,12,7,Off peak,Off Peak,9.135,36.54
EL12780340,12/9/18,8:15:00 PM,12,7,Off peak,Off Peak,9.09,36.36
EL12780340,12/9/18,1:30:00 PM,12,7,Off Peak,Off Peak,9.09,36.36
EL12780340,12/9/18,12:30:00 PM,12,7,Off peak,Off Peak,9.09,36.36
EL12780340,12/9/18,2:45:00 PM,12,7,Off Peak,Off Peak,9,36
EL12780340,12/9/18,2:30:00 AM,12,7,Off peak,Off Peak,9,36
EL12780340,12/9/18,7:00:00 PM,12,7,Off Peak,Off Peak,8.955,35.82
EL12780340,12/9/18,6:15:00 PM,12,7,Off Peak,Off Peak,8.91,35.64
EL12780340,12/9/18,8:30:00 PM,12,7,Off peak,Off Peak,8.865,35.46
EL12780340,12/9/18,7:30:00 PM,12,7,Off peak,Off Peak,8.82,35.28
EL12780340,12/9/18,6:00:00 PM,12,7,Off Peak,Off Peak,8.82,35.28
EL12780340,12/9/18,5:45:00 PM,12,7,Off Peak,Off Peak,8.82,35.28
EL12780340,12/9/18,5:15:00 PM,12,7,Off Peak,Off Peak,8.82,35.28
EL12780340,12/9/18,3:00:00 PM,12,7,Off Peak,Off Peak,8.73,34.92
EL12780340,12/9/18,1:45:00 PM,12,7,Off Peak,Off Peak,8.73,34.92
EL12780340,12/9/18,5:30:00 PM,12,7,Off Peak,Off Peak,8.685,34.74
EL12780340,12/9/18,5:00:00 PM,12,7,Off Peak,Off Peak,8.685,34.74
EL12780340,12/9/18,9:15:00 AM,12,7,Off peak,Off Peak,8.685,34.74
EL12780340,12/9/18,4:15:00 PM,12,7,Off Peak,Off Peak,8.595,34.38
EL12780340,12/9/18,3:45:00 PM,12,7,Off Peak,Off Peak,8.55,34.2
EL12780340,12/9/18,4:00:00 PM,12,7,Off Peak,Off Peak,8.505,34.02
EL12780340,12/9/18,4:30:00 PM,12,7,Off Peak,Off Peak,8.46,33.84
EL12780340,12/9/18,2:00:00 PM,12,7,Off Peak,Off Peak,8.415,33.66
EL12780340,12/9/18,3:15:00 PM,12,7,Off Peak,Off Peak,8.37,33.48
EL12780340,12/9/18,4:45:00 PM,12,7,Off Peak,Off Peak,8.325,33.3
EL12780340,12/9/18,2:30:00 PM,12,7,Off Peak,Off Peak,8.28,33.12
EL12780340,12/10/18,12:15:00 AM,12,1,Off peak,Off Peak,9.63,38.52
EL12780340,12/10/18,12:30:00 AM,12,1,Off peak,Off Peak,9.585,38.34
EL12780340,12/10/18,12:45:00 AM,12,1,Off peak,Off Peak,9.72,38.88
EL12780340,12/10/18,1:00:00 AM,12,1,Off peak,Off Peak,9.99,39.96
EL12780340,12/10/18,1:15:00 AM,12,1,Off peak,Off Peak,9.9,39.6
EL12780340,12/10/18,1:30:00 AM,12,1,Off peak,Off Peak,9.72,38.88
EL12780340,12/10/18,1:45:00 AM,12,1,Off peak,Off Peak,10.035,40.14
EL12780340,12/10/18,2:00:00 AM,12,1,Off peak,Off Peak,11.655,46.62
EL12780340,12/10/18,2:15:00 AM,12,1,Off peak,Off Peak,10.935,43.74
EL12780340,12/10/18,2:30:00 AM,12,1,Off peak,Off Peak,10.845,43.38
EL12780340,12/10/18,2:45:00 AM,12,1,Off peak,Off Peak,10.845,43.38
EL12780340,12/10/18,3:00:00 AM,12,1,Off peak,Off Peak,11.115,44.46
EL12780340,12/10/18,3:15:00 AM,12,1,Off peak,Off Peak,10.845,43.38
EL12780340,12/10/18,3:30:00 AM,12,1,Off peak,Off Peak,10.98,43.92
EL12780340,12/10/18,3:45:00 AM,12,1,Off peak,Off Peak,11.115,44.46
EL12780340,12/10/18,4:00:00 AM,12,1,Off peak,Off Peak,11.16,44.64
EL12780340,12/10/18,4:15:00 AM,12,1,Off peak,Off Peak,11.16,44.64
EL12780340,12/10/18,4:30:00 AM,12,1,Off peak,Off Peak,10.845,43.38
EL12780340,12/10/18,4:45:00 AM,12,1,Off peak,Off Peak,12.375,49.5
EL12780340,12/10/18,5:00:00 AM,12,1,Off peak,Off Peak,26.595,106.38
EL12780340,12/10/18,5:15:00 AM,12,1,Off peak,Off Peak,37.35,149.4
EL12780340,12/10/18,5:30:00 AM,12,1,Off peak,Off Peak,41.535,166.14
EL12780340,12/10/18,5:45:00 AM,12,1,Off peak,Off Peak,41.76,167.04
EL12780340,12/10/18,6:00:00 AM,12,1,Off peak,Off Peak,41.895,167.58
EL12780340,12/10/18,6:15:00 AM,12,1,Off peak,Off Peak,42.705,170.82
EL12780340,12/10/18,6:30:00 AM,12,1,Off peak,Off Peak,43.065,172.26
EL12780340,12/10/18,6:45:00 AM,12,1,Off peak,Off Peak,39.015,156.06
EL12780340,12/10/18,7:00:00 AM,12,1,Off peak,Off Peak,44.01,176.04
EL12780340,12/10/18,7:15:00 AM,12,1,Off peak,Off Peak,41.49,165.96
EL12780340,12/10/18,7:30:00 AM,12,1,Off peak,Off Peak,42.255,169.02
EL12780340,12/10/18,7:45:00 AM,12,1,Off peak,Off Peak,42.705,170.82
EL12780340,12/10/18,8:00:00 AM,12,1,Off peak,Off Peak,45,180
EL12780340,12/10/18,8:15:00 AM,12,1,Off peak,Off Peak,43.335,173.34
EL12780340,12/10/18,8:30:00 AM,12,1,Off peak,Off Peak,43.875,175.5
EL12780340,12/10/18,8:45:00 AM,12,1,Off peak,Off Peak,39.33,157.32
EL12780340,12/10/18,9:00:00 AM,12,1,Off peak,Off Peak,46.665,186.66
EL12780340,12/10/18,9:15:00 AM,12,1,Off peak,Off Peak,49.635,198.54
EL12780340,12/10/18,9:30:00 AM,12,1,Off peak,Off Peak,47.34,189.36
EL12780340,12/10/18,9:45:00 AM,12,1,Off peak,Off Peak,46.08,184.32
EL12780340,12/10/18,10:00:00 AM,12,1,Off peak,Off Peak,44.415,177.66
EL12780340,12/10/18,10:15:00 AM,12,1,Off peak,Off Peak,45.495,181.98
EL12780340,12/10/18,10:30:00 AM,12,1,Off peak,Off Peak,48.285,193.14
EL12780340,12/10/18,10:45:00 AM,12,1,Off peak,Off Peak,51.75,207
EL12780340,12/10/18,11:00:00 AM,12,1,Off peak,Off Peak,47.655,190.62
EL12780340,12/10/18,11:15:00 AM,12,1,Off peak,Off Peak,39.69,158.76
EL12780340,12/10/18,11:30:00 AM,12,1,Off peak,Off Peak,40.455,161.82
EL12780340,12/10/18,11:45:00 AM,12,1,Off peak,Off Peak,43.74,174.96
EL12780340,12/10/18,12:00:00 PM,12,1,Off peak,Off Peak,50.085,200.34
EL12780340,12/10/18,12:15:00 PM,12,1,Off peak,Off Peak,49.005,196.02
EL12780340,12/10/18,12:30:00 PM,12,1,Off peak,Off Peak,49.14,196.56
EL12780340,12/10/18,12:45:00 PM,12,1,Off peak,Off Peak,49.05,196.2
EL12780340,12/10/18,1:00:00 PM,12,1,peak,Off Peak,43.65,174.6
EL12780340,12/10/18,1:15:00 PM,12,1,peak,Off Peak,44.01,176.04
EL12780340,12/10/18,1:30:00 PM,12,1,peak,Off Peak,43.02,172.08
EL12780340,12/10/18,1:45:00 PM,12,1,peak,Off Peak,33.345,133.38
EL12780340,12/10/18,2:00:00 PM,12,1,peak,Off Peak,32.265,129.06
EL12780340,12/10/18,2:15:00 PM,12,1,peak,Off Peak,32.535,130.14
EL12780340,12/10/18,2:30:00 PM,12,1,peak,Off Peak,32.715,130.86
EL12780340,12/10/18,2:45:00 PM,12,1,peak,Off Peak,32.535,130.14
EL12780340,12/10/18,3:00:00 PM,12,1,peak,Off Peak,31.95,127.8
EL12780340,12/10/18,3:15:00 PM,12,1,peak,Off Peak,36.585,146.34
EL12780340,12/10/18,3:30:00 PM,12,1,peak,Off Peak,38.43,153.72
EL12780340,12/10/18,3:45:00 PM,12,1,peak,Off Peak,36.315,145.26
EL12780340,12/10/18,4:00:00 PM,12,1,peak,Off Peak,30.24,120.96
EL12780340,12/10/18,4:15:00 PM,12,1,peak,Off Peak,27.405,109.62
EL12780340,12/10/18,4:30:00 PM,12,1,peak,Off Peak,28.755,115.02
EL12780340,12/10/18,4:45:00 PM,12,1,peak,Off Peak,28.71,114.84
EL12780340,12/10/18,5:00:00 PM,12,1,peak,Off Peak,25.425,101.7
EL12780340,12/10/18,5:15:00 PM,12,1,peak,Off Peak,14.625,58.5
EL12780340,12/10/18,5:30:00 PM,12,1,peak,Off Peak,12.735,50.94
EL12780340,12/10/18,5:45:00 PM,12,1,peak,Off Peak,12.735,50.94
EL12780340,12/10/18,6:00:00 PM,12,1,peak,Off Peak,13.05,52.2
EL12780340,12/10/18,6:15:00 PM,12,1,peak,Off Peak,12.825,51.3
EL12780340,12/10/18,6:30:00 PM,12,1,peak,Off Peak,12.87,51.48
EL12780340,12/10/18,6:45:00 PM,12,1,peak,Off Peak,12.735,50.94
EL12780340,12/10/18,7:00:00 PM,12,1,peak,Off Peak,13.05,52.2
EL12780340,12/10/18,7:15:00 PM,12,1,Off peak,Off Peak,12.735,50.94
EL12780340,12/10/18,7:30:00 PM,12,1,Off peak,Off Peak,12.825,51.3
EL12780340,12/10/18,7:45:00 PM,12,1,Off peak,Off Peak,12.87,51.48
EL12780340,12/10/18,8:00:00 PM,12,1,Off peak,Off Peak,12.96,51.84
EL12780340,12/10/18,8:15:00 PM,12,1,Off peak,Off Peak,12.78,51.12
EL12780340,12/10/18,8:30:00 PM,12,1,Off peak,Off Peak,12.915,51.66
EL12780340,12/10/18,8:45:00 PM,12,1,Off peak,Off Peak,13.005,52.02
EL12780340,12/10/18,9:00:00 PM,12,1,Off peak,Off Peak,13.05,52.2
EL12780340,12/10/18,9:15:00 PM,12,1,Off peak,Off Peak,12.825,51.3
EL12780340,12/10/18,9:30:00 PM,12,1,Off peak,Off Peak,13.005,52.02
EL12780340,12/10/18,9:45:00 PM,12,1,Off peak,Off Peak,12.735,50.94
EL12780340,12/10/18,10:00:00 PM,12,1,Off peak,Off Peak,13.545,54.18
EL12780340,12/10/18,10:15:00 PM,12,1,Off peak,Off Peak,12.915,51.66
EL12780340,12/10/18,10:30:00 PM,12,1,Off peak,Off Peak,13.77,55.08
EL12780340,12/10/18,10:45:00 PM,12,1,Off peak,Off Peak,13.32,53.28
EL12780340,12/10/18,11:00:00 PM,12,1,Off peak,Off Peak,13.725,54.9
EL12780340,12/10/18,11:15:00 PM,12,1,Off peak,Off Peak,12.69,50.76
EL12780340,12/10/18,11:30:00 PM,12,1,Off peak,Off Peak,13.455,53.82
EL12780340,12/10/18,11:45:00 PM,12,1,Off peak,Off Peak,13.365,53.46
EL12780340,12/10/18,12:00:00 AM,12,1,Off peak,Off Peak,9.675,38.7
EL12780340,12/11/18,12:15:00 AM,12,2,Off peak,Off Peak,13.68,54.72
EL12780340,12/11/18,12:30:00 AM,12,2,Off peak,Off Peak,12.96,51.84
EL12780340,12/11/18,12:45:00 AM,12,2,Off peak,Off Peak,13.635,54.54
EL12780340,12/11/18,1:00:00 AM,12,2,Off peak,Off Peak,13.455,53.82
EL12780340,12/11/18,1:15:00 AM,12,2,Off peak,Off Peak,13.32,53.28
EL12780340,12/11/18,1:30:00 AM,12,2,Off peak,Off Peak,13.095,52.38
EL12780340,12/11/18,1:45:00 AM,12,2,Off peak,Off Peak,13.545,54.18
EL12780340,12/11/18,2:00:00 AM,12,2,Off peak,Off Peak,13.77,55.08
EL12780340,12/11/18,2:15:00 AM,12,2,Off peak,Off Peak,12.87,51.48
EL12780340,12/11/18,2:30:00 AM,12,2,Off peak,Off Peak,13.86,55.44
EL12780340,12/11/18,2:45:00 AM,12,2,Off peak,Off Peak,13.905,55.62
EL12780340,12/11/18,3:00:00 AM,12,2,Off peak,Off Peak,13.14,52.56
EL12780340,12/11/18,3:15:00 AM,12,2,Off peak,Off Peak,13.68,54.72
EL12780340,12/11/18,3:30:00 AM,12,2,Off peak,Off Peak,13.77,55.08
EL12780340,12/11/18,3:45:00 AM,12,2,Off peak,Off Peak,13.365,53.46
EL12780340,12/11/18,4:00:00 AM,12,2,Off peak,Off Peak,13.275,53.1
EL12780340,12/11/18,4:15:00 AM,12,2,Off peak,Off Peak,13.77,55.08
EL12780340,12/11/18,4:30:00 AM,12,2,Off peak,Off Peak,13.68,54.72
EL12780340,12/11/18,4:45:00 AM,12,2,Off peak,Off Peak,13.77,55.08
EL12780340,12/11/18,5:00:00 AM,12,2,Off peak,Off Peak,27.585,110.34
EL12780340,12/11/18,5:15:00 AM,12,2,Off peak,Off Peak,38.745,154.98
EL12780340,12/11/18,5:30:00 AM,12,2,Off peak,Off Peak,45.27,181.08
EL12780340,12/11/18,5:45:00 AM,12,2,Off peak,Off Peak,46.665,186.66
EL12780340,12/11/18,6:00:00 AM,12,2,Off peak,Off Peak,46.215,184.86
EL12780340,12/11/18,6:15:00 AM,12,2,Off peak,Off Peak,45,180
EL12780340,12/11/18,6:30:00 AM,12,2,Off peak,Off Peak,43.605,174.42
EL12780340,12/11/18,6:45:00 AM,12,2,Off peak,Off Peak,39.6,158.4
EL12780340,12/11/18,7:00:00 AM,12,2,Off peak,Off Peak,45.315,181.26
EL12780340,12/11/18,7:15:00 AM,12,2,Off peak,Off Peak,45.135,180.54
EL12780340,12/11/18,7:30:00 AM,12,2,Off peak,Off Peak,50.625,202.5
EL12780340,12/11/18,7:45:00 AM,12,2,Off peak,Off Peak,50.85,203.4
EL12780340,12/11/18,8:00:00 AM,12,2,Off peak,Off Peak,46.89,187.56
EL12780340,12/11/18,8:15:00 AM,12,2,Off peak,Off Peak,47.16,188.64
EL12780340,12/11/18,8:30:00 AM,12,2,Off peak,Off Peak,44.325,177.3
EL12780340,12/11/18,8:45:00 AM,12,2,Off peak,Off Peak,38.205,152.82
EL12780340,12/11/18,9:00:00 AM,12,2,Off peak,Off Peak,43.11,172.44
EL12780340,12/11/18,9:15:00 AM,12,2,Off peak,Off Peak,44.82,179.28
EL12780340,12/11/18,9:30:00 AM,12,2,Off peak,Off Peak,41.625,166.5
EL12780340,12/11/18,9:45:00 AM,12,2,Off peak,Off Peak,41.085,164.34
EL12780340,12/11/18,10:00:00 AM,12,2,Off peak,Off Peak,46.35,185.4
EL12780340,12/11/18,10:15:00 AM,12,2,Off peak,Off Peak,51.84,207.36
EL12780340,12/11/18,10:30:00 AM,12,2,Off peak,Off Peak,50.76,203.04
EL12780340,12/11/18,10:45:00 AM,12,2,Off peak,Off Peak,46.035,184.14
EL12780340,12/11/18,11:00:00 AM,12,2,Off peak,Off Peak,44.37,177.48
EL12780340,12/11/18,11:15:00 AM,12,2,Off peak,Off Peak,42.165,168.66
EL12780340,12/11/18,11:30:00 AM,12,2,Off peak,Off Peak,39.735,158.94
EL12780340,12/11/18,11:45:00 AM,12,2,Off peak,Off Peak,41.31,165.24
EL12780340,12/11/18,12:00:00 PM,12,2,Off peak,Off Peak,45.225,180.9
EL12780340,12/11/18,12:15:00 PM,12,2,Off peak,Off Peak,48.195,192.78
EL12780340,12/11/18,12:30:00 PM,12,2,Off peak,Off Peak,46.215,184.86
EL12780340,12/11/18,12:45:00 PM,12,2,Off peak,Off Peak,46.125,184.5
EL12780340,12/11/18,1:00:00 PM,12,2,peak,Off Peak,46.53,186.12
EL12780340,12/11/18,1:15:00 PM,12,2,peak,Off Peak,45.495,181.98
EL12780340,12/11/18,1:30:00 PM,12,2,peak,Off Peak,40.86,163.44
EL12780340,12/11/18,1:45:00 PM,12,2,peak,Off Peak,34.695,138.78
EL12780340,12/11/18,2:00:00 PM,12,2,peak,Off Peak,41.175,164.7
EL12780340,12/11/18,2:15:00 PM,12,2,peak,Off Peak,36.27,145.08
EL12780340,12/11/18,2:30:00 PM,12,2,peak,Off Peak,36.54,146.16
EL12780340,12/11/18,2:45:00 PM,12,2,peak,Off Peak,33.48,133.92
EL12780340,12/11/18,3:00:00 PM,12,2,peak,Off Peak,33.165,132.66
EL12780340,12/11/18,3:15:00 PM,12,2,peak,Off Peak,31.725,126.9
EL12780340,12/11/18,3:30:00 PM,12,2,peak,Off Peak,31.23,124.92
EL12780340,12/11/18,3:45:00 PM,12,2,peak,Off Peak,31.23,124.92
EL12780340,12/11/18,4:00:00 PM,12,2,peak,Off Peak,31.095,124.38
EL12780340,12/11/18,4:15:00 PM,12,2,peak,Off Peak,28.53,114.12
EL12780340,12/11/18,4:30:00 PM,12,2,peak,Off Peak,25.335,101.34
EL12780340,12/11/18,4:45:00 PM,12,2,peak,Off Peak,26.73,106.92
EL12780340,12/11/18,5:00:00 PM,12,2,peak,Off Peak,24.66,98.64
EL12780340,12/11/18,5:15:00 PM,12,2,peak,Off Peak,13.86,55.44
EL12780340,12/11/18,5:30:00 PM,12,2,peak,Off Peak,12.87,51.48
EL12780340,12/11/18,5:45:00 PM,12,2,peak,Off Peak,13.95,55.8
EL12780340,12/11/18,6:00:00 PM,12,2,peak,Off Peak,13.5,54
EL12780340,12/11/18,6:15:00 PM,12,2,peak,Off Peak,13.59,54.36
EL12780340,12/11/18,6:30:00 PM,12,2,peak,Off Peak,13.635,54.54
EL12780340,12/11/18,6:45:00 PM,12,2,peak,Off Peak,13.275,53.1
EL12780340,12/11/18,7:00:00 PM,12,2,peak,Off Peak,13.545,54.18
EL12780340,12/11/18,7:15:00 PM,12,2,Off peak,Off Peak,13.59,54.36
EL12780340,12/11/18,7:30:00 PM,12,2,Off peak,Off Peak,11.88,47.52
EL12780340,12/11/18,7:45:00 PM,12,2,Off peak,Off Peak,9.405,37.62
EL12780340,12/11/18,8:00:00 PM,12,2,Off peak,Off Peak,10.08,40.32
EL12780340,12/11/18,8:15:00 PM,12,2,Off peak,Off Peak,10.215,40.86
EL12780340,12/11/18,8:30:00 PM,12,2,Off peak,Off Peak,10.125,40.5
EL12780340,12/11/18,8:45:00 PM,12,2,Off peak,Off Peak,10.26,41.04
EL12780340,12/11/18,9:00:00 PM,12,2,Off peak,Off Peak,10.26,41.04
EL12780340,12/11/18,9:15:00 PM,12,2,Off peak,Off Peak,10.125,40.5
EL12780340,12/11/18,9:30:00 PM,12,2,Off peak,Off Peak,10.17,40.68
EL12780340,12/11/18,9:45:00 PM,12,2,Off peak,Off Peak,10.26,41.04
EL12780340,12/11/18,10:00:00 PM,12,2,Off peak,Off Peak,10.035,40.14
EL12780340,12/11/18,10:15:00 PM,12,2,Off peak,Off Peak,10.125,40.5
EL12780340,12/11/18,10:30:00 PM,12,2,Off peak,Off Peak,10.305,41.22
EL12780340,12/11/18,10:45:00 PM,12,2,Off peak,Off Peak,10.305,41.22
EL12780340,12/11/18,11:00:00 PM,12,2,Off peak,Off Peak,10.08,40.32
EL12780340,12/11/18,11:15:00 PM,12,2,Off peak,Off Peak,10.305,41.22
EL12780340,12/11/18,11:30:00 PM,12,2,Off peak,Off Peak,10.035,40.14
EL12780340,12/11/18,11:45:00 PM,12,2,Off peak,Off Peak,10.125,40.5
EL12780340,12/11/18,12:00:00 AM,12,2,Off peak,Off Peak,13.14,52.56
EL12780340,12/12/18,12:15:00 AM,12,3,Off peak,Off Peak,10.215,40.86
EL12780340,12/12/18,12:30:00 AM,12,3,Off peak,Off Peak,9.945,39.78
EL12780340,12/12/18,12:45:00 AM,12,3,Off peak,Off Peak,11.25,45
EL12780340,12/12/18,1:00:00 AM,12,3,Off peak,Off Peak,10.44,41.76
EL12780340,12/12/18,1:15:00 AM,12,3,Off peak,Off Peak,9.99,39.96
EL12780340,12/12/18,1:30:00 AM,12,3,Off peak,Off Peak,11.34,45.36
EL12780340,12/12/18,1:45:00 AM,12,3,Off peak,Off Peak,10.215,40.86
EL12780340,12/12/18,2:00:00 AM,12,3,Off peak,Off Peak,10.35,41.4
EL12780340,12/12/18,2:15:00 AM,12,3,Off peak,Off Peak,10.755,43.02
EL12780340,12/12/18,2:30:00 AM,12,3,Off peak,Off Peak,9.315,37.26
EL12780340,12/12/18,2:45:00 AM,12,3,Off peak,Off Peak,9.765,39.06
EL12780340,12/12/18,3:00:00 AM,12,3,Off peak,Off Peak,10.575,42.3
EL12780340,12/12/18,3:15:00 AM,12,3,Off peak,Off Peak,9.72,38.88
EL12780340,12/12/18,3:30:00 AM,12,3,Off peak,Off Peak,10.215,40.86
EL12780340,12/12/18,3:45:00 AM,12,3,Off peak,Off Peak,10.8,43.2
EL12780340,12/12/18,4:00:00 AM,12,3,Off peak,Off Peak,10.215,40.86
EL12780340,12/12/18,4:15:00 AM,12,3,Off peak,Off Peak,9.675,38.7
EL12780340,12/12/18,4:30:00 AM,12,3,Off peak,Off Peak,10.8,43.2
EL12780340,12/12/18,4:45:00 AM,12,3,Off peak,Off Peak,12.735,50.94
EL12780340,12/12/18,5:00:00 AM,12,3,Off peak,Off Peak,26.415,105.66
EL12780340,12/12/18,5:15:00 AM,12,3,Off peak,Off Peak,35.415,141.66
EL12780340,12/12/18,5:30:00 AM,12,3,Off peak,Off Peak,40.59,162.36
EL12780340,12/12/18,5:45:00 AM,12,3,Off peak,Off Peak,39.375,157.5
EL12780340,12/12/18,6:00:00 AM,12,3,Off peak,Off Peak,40.41,161.64
EL12780340,12/12/18,6:15:00 AM,12,3,Off peak,Off Peak,40.635,162.54
EL12780340,12/12/18,6:30:00 AM,12,3,Off peak,Off Peak,39.195,156.78
EL12780340,12/12/18,6:45:00 AM,12,3,Off peak,Off Peak,36.765,147.06
EL12780340,12/12/18,7:00:00 AM,12,3,Off peak,Off Peak,40.86,163.44
EL12780340,12/12/18,7:15:00 AM,12,3,Off peak,Off Peak,44.235,176.94
EL12780340,12/12/18,7:30:00 AM,12,3,Off peak,Off Peak,44.37,177.48
EL12780340,12/12/18,7:45:00 AM,12,3,Off peak,Off Peak,47.79,191.16
EL12780340,12/12/18,8:00:00 AM,12,3,Off peak,Off Peak,43.02,172.08
EL12780340,12/12/18,8:15:00 AM,12,3,Off peak,Off Peak,44.865,179.46
EL12780340,12/12/18,8:30:00 AM,12,3,Off peak,Off Peak,46.035,184.14
EL12780340,12/12/18,8:45:00 AM,12,3,Off peak,Off Peak,42.75,171
EL12780340,12/12/18,9:00:00 AM,12,3,Off peak,Off Peak,47.115,188.46
EL12780340,12/12/18,9:15:00 AM,12,3,Off peak,Off Peak,50.625,202.5
EL12780340,12/12/18,9:30:00 AM,12,3,Off peak,Off Peak,47.475,189.9
EL12780340,12/12/18,9:45:00 AM,12,3,Off peak,Off Peak,49.635,198.54
EL12780340,12/12/18,10:00:00 AM,12,3,Off peak,Off Peak,51.435,205.74
EL12780340,12/12/18,10:15:00 AM,12,3,Off peak,Off Peak,51.795,207.18
EL12780340,12/12/18,10:30:00 AM,12,3,Off peak,Off Peak,46.125,184.5
EL12780340,12/12/18,10:45:00 AM,12,3,Off peak,Off Peak,47.25,189
EL12780340,12/12/18,11:00:00 AM,12,3,Off peak,Off Peak,47.25,189
EL12780340,12/12/18,11:15:00 AM,12,3,Off peak,Off Peak,44.37,177.48
EL12780340,12/12/18,11:30:00 AM,12,3,Off peak,Off Peak,43.02,172.08
EL12780340,12/12/18,11:45:00 AM,12,3,Off peak,Off Peak,44.505,178.02
EL12780340,12/12/18,12:00:00 PM,12,3,Off peak,Off Peak,45.765,183.06
EL12780340,12/12/18,12:15:00 PM,12,3,Off peak,Off Peak,46.26,185.04
EL12780340,12/12/18,12:30:00 PM,12,3,Off peak,Off Peak,45.585,182.34
EL12780340,12/12/18,12:45:00 PM,12,3,Off peak,Off Peak,45.585,182.34
EL12780340,12/12/18,1:00:00 PM,12,3,peak,Off Peak,41.67,166.68
EL12780340,12/12/18,1:15:00 PM,12,3,peak,Off Peak,46.26,185.04
EL12780340,12/12/18,1:30:00 PM,12,3,peak,Off Peak,45.135,180.54
EL12780340,12/12/18,1:45:00 PM,12,3,peak,Off Peak,31.95,127.8
EL12780340,12/12/18,2:00:00 PM,12,3,peak,Off Peak,31.725,126.9
EL12780340,12/12/18,2:15:00 PM,12,3,peak,Off Peak,31.5,126
EL12780340,12/12/18,2:30:00 PM,12,3,peak,Off Peak,31.23,124.92
EL12780340,12/12/18,2:45:00 PM,12,3,peak,Off Peak,30.96,123.84
EL12780340,12/12/18,3:00:00 PM,12,3,peak,Off Peak,28.575,114.3
EL12780340,12/12/18,3:15:00 PM,12,3,peak,Off Peak,30.105,120.42
EL12780340,12/12/18,3:30:00 PM,12,3,peak,Off Peak,29.34,117.36
EL12780340,12/12/18,3:45:00 PM,12,3,peak,Off Peak,28.98,115.92
EL12780340,12/12/18,4:00:00 PM,12,3,peak,Off Peak,29.205,116.82
EL12780340,12/12/18,4:15:00 PM,12,3,peak,Off Peak,28.485,113.94
EL12780340,12/12/18,4:30:00 PM,12,3,peak,Off Peak,28.89,115.56
EL12780340,12/12/18,4:45:00 PM,12,3,peak,Off Peak,23.58,94.32
EL12780340,12/12/18,5:00:00 PM,12,3,peak,Off Peak,14.535,58.14
EL12780340,12/12/18,5:15:00 PM,12,3,peak,Off Peak,14.4,57.6
EL12780340,12/12/18,5:30:00 PM,12,3,peak,Off Peak,13.23,52.92
EL12780340,12/12/18,5:45:00 PM,12,3,peak,Off Peak,13.14,52.56
EL12780340,12/12/18,6:00:00 PM,12,3,peak,Off Peak,12.96,51.84
EL12780340,12/12/18,6:15:00 PM,12,3,peak,Off Peak,13.14,52.56
EL12780340,12/12/18,6:30:00 PM,12,3,peak,Off Peak,13.005,52.02
EL12780340,12/12/18,6:45:00 PM,12,3,peak,Off Peak,13.14,52.56
EL12780340,12/12/18,7:00:00 PM,12,3,peak,Off Peak,12.96,51.84
EL12780340,12/12/18,7:15:00 PM,12,3,Off peak,Off Peak,13.14,52.56
EL12780340,12/12/18,7:30:00 PM,12,3,Off peak,Off Peak,12.915,51.66
EL12780340,12/12/18,7:45:00 PM,12,3,Off peak,Off Peak,13.365,53.46
EL12780340,12/12/18,8:00:00 PM,12,3,Off peak,Off Peak,13.23,52.92
EL12780340,12/12/18,8:15:00 PM,12,3,Off peak,Off Peak,13.59,54.36
EL12780340,12/12/18,8:30:00 PM,12,3,Off peak,Off Peak,13.365,53.46
EL12780340,12/12/18,8:45:00 PM,12,3,Off peak,Off Peak,13.23,52.92
EL12780340,12/12/18,9:00:00 PM,12,3,Off peak,Off Peak,12.51,50.04
EL12780340,12/12/18,9:15:00 PM,12,3,Off peak,Off Peak,13.86,55.44
EL12780340,12/12/18,9:30:00 PM,12,3,Off peak,Off Peak,14.175,56.7
EL12780340,12/12/18,9:45:00 PM,12,3,Off peak,Off Peak,13.905,55.62
EL12780340,12/12/18,10:00:00 PM,12,3,Off peak,Off Peak,13.14,52.56
EL12780340,12/12/18,10:15:00 PM,12,3,Off peak,Off Peak,14.265,57.06
EL12780340,12/12/18,10:30:00 PM,12,3,Off peak,Off Peak,13.815,55.26
EL12780340,12/12/18,10:45:00 PM,12,3,Off peak,Off Peak,14.175,56.7
EL12780340,12/12/18,11:00:00 PM,12,3,Off peak,Off Peak,13.77,55.08
EL12780340,12/12/18,11:15:00 PM,12,3,Off peak,Off Peak,14.715,58.86
EL12780340,12/12/18,11:30:00 PM,12,3,Off peak,Off Peak,13.68,54.72
